measure1	measure2	rho	p	type1	type2	Padj
plasma__GCDCA	Mono.intermediate__Glucose.dependence	-0.4792677617947536	0.02401627008606454	metabolite	SCENITH_measure	0.18835736262701588
plasma__GCDCA	CD4.naive__Glucose.dependence	0.5161345127020422	0.01393180484971452	metabolite	SCENITH_measure	0.14367173751268097
plasma__GDCA	CD8.central.memory__PS.ATP	0.5454545454545454	0.00865021761649743	metabolite	SCENITH_measure	0.12037351020547628
plasma__GDCA	CD4.naive__Glucose.dependence	0.6027460097699345	0.00298790973559283	metabolite	SCENITH_measure	0.07042930091040243
plasma__GLCA	CD8.central.memory__PS.ATP	0.5272727272727272	0.01168085770116746	metabolite	SCENITH_measure	0.12972491004661937
plasma__GLCA	CD4.naive__Glucose.dependence	0.6621073592169735	7.886187389144062e-4	metabolite	SCENITH_measure	0.03377309771294673
plasma__GUDCA	Mono.intermediate__PS.ATP	0.4818181818181818	0.02317023842656956	metabolite	SCENITH_measure	0.18456293367370927
plasma__GUDCA	CD4.central.memory__PS.ATP	-0.5	0.01780655860784464	metabolite	SCENITH_measure	0.158204424554312
plasma__GUDCA	Mono.intermediate__Mitochondrial.dependence	0.5296858873735788	0.01123471752284505	metabolite	SCENITH_measure	0.12972491004661937
plasma__GUDCA	Mono.intermediate__Glucose.dependence	-0.534252145023351	0.01042866997153421	metabolite	SCENITH_measure	0.12813950869278737
plasma__Indole.3.Acetic.acid	CD4.Effector.memory__PS.ATP	-0.509090909090909	0.01552894898855693	metabolite	SCENITH_measure	0.1482308767089525
plasma__Indole.3.Acetic.acid	CD4.naive__PS.ATP	-0.6454545454545454	0.0011782917877984	metabolite	SCENITH_measure	0.04075145737159741
plasma__Indole.3.Sulfate	CD4.central.memory__PS.ATP	0.5545454545454546	0.00739776009815365	metabolite	SCENITH_measure	0.11392550551156622
plasma__Indole.3.Sulfate	Mono.classical__Mitochondrial.dependence	0.5818181818181818	0.00450442914308506	metabolite	SCENITH_measure	0.0839131558106975
plasma__Indole.3.propionic.acid	B.cells__PS.ATP	0.5636363636363637	0.00629909314820845	metabolite	SCENITH_measure	0.1024711631856445
plasma__Kynurenic.acid	Mono.intermediate__PS.ATP	0.6545454545454545	9.491508830024644e-4	metabolite	SCENITH_measure	0.03780238861613264
plasma__Kynurenic.acid	CD4.central.memory__PS.ATP	0.49090909090909096	0.02034663974058026	metabolite	SCENITH_measure	0.17195408979016066
plasma__Propionic.Acid	CD4.naive__PS.ATP	-0.49090909090909096	0.02034663974058026	metabolite	SCENITH_measure	0.17195408979016066
plasma__Propionic.Acid	CD8.EMRA__PS.ATP	-0.7471545580282566	6.455637545544094e-5	metabolite	SCENITH_measure	0.014550092795972806
plasma__Propionic.Acid	Mono.classical__Glucose.dependence	0.5330309956665001	0.01063943298224977	metabolite	SCENITH_measure	0.12935310625787877
plasma__Propionic.Acid	Mono.intermediate__Glucose.dependence	-0.5251196297238065	0.01209104606272296	metabolite	SCENITH_measure	0.13174677549476432
plasma__Xanthurenic.acid	B.cells__PS.ATP	-0.5	0.01780655860784464	metabolite	SCENITH_measure	0.158204424554312
B.cells__PS.ATP	plasma_untarg_guanidinoacetate	-0.6378148666094874	0.00140572576497684	SCENITH_measure	plasma_untarg_metabo	0.04234605191787172
B.cells__PS.ATP	plasma_untarg_hippurate	-0.5545454545454546	0.00739776009815365	SCENITH_measure	plasma_untarg_metabo	0.11392550551156622
B.cells__PS.ATP	feces_untarg_hypoxanthine	0.5909090909090909	0.00378143983680546	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
B.cells__PS.ATP	feces_untarg_deoxycholate	0.5720775535473553	0.005403595406151	SCENITH_measure	feces_untarg_metabo	0.09601773375545239
B.cells__PS.ATP	feces_untarg_sphinganine	0.7181818181818181	1.6716255216345192e-4	SCENITH_measure	feces_untarg_metabo	0.021114420088900365
B.cells__PS.ATP	feces_untarg_2'-deoxyuridine	0.5181818181818182	0.01349353453341834	SCENITH_measure	feces_untarg_metabo	0.1404056971720557
B.cells__PS.ATP	feces_untarg_xanthine	0.5545454545454546	0.00739776009815365	SCENITH_measure	feces_untarg_metabo	0.11392550551156622
B.cells__PS.ATP	feces_untarg_urate	0.5454545454545454	0.00865021761649743	SCENITH_measure	feces_untarg_metabo	0.12037351020547628
B.cells__PS.ATP	feces_untarg_N-acetylglucosaminylasparagine	0.7425987375524745	7.558489764141717e-5	SCENITH_measure	feces_untarg_metabo	0.014550092795972806
B.cells__PS.ATP	feces_untarg_glycerol	0.509090909090909	0.01552894898855693	SCENITH_measure	feces_untarg_metabo	0.1482308767089525
B.cells__PS.ATP	feces_untarg_1-methyl-5-imidazoleacetate	0.4727272727272727	0.0262991129697465	SCENITH_measure	feces_untarg_metabo	0.19471458641062314
B.cells__PS.ATP	feces_untarg_indolin-2-one	0.614704768862218	0.00233325904677054	SCENITH_measure	feces_untarg_metabo	0.05858509128304291
Mono.classical__PS.ATP	plasma_untarg_urea	-0.4727272727272727	0.0262991129697465	SCENITH_measure	plasma_untarg_metabo	0.19471458641062314
Mono.classical__PS.ATP	plasma_untarg_indolelactate	-0.4727272727272727	0.0262991129697465	SCENITH_measure	plasma_untarg_metabo	0.19471458641062314
Mono.classical__PS.ATP	plasma_untarg_phenylacetylglutamine	-0.5181818181818182	0.01349353453341834	SCENITH_measure	plasma_untarg_metabo	0.1404056971720557
Mono.intermediate__PS.ATP	plasma_untarg_citrulline	0.5	0.01780655860784464	SCENITH_measure	plasma_untarg_metabo	0.158204424554312
Mono.intermediate__PS.ATP	feces_untarg_guanidinoacetate	-0.5363636363636363	0.01007232059515995	SCENITH_measure	feces_untarg_metabo	0.1264514161674972
Mono.intermediate__PS.ATP	feces_untarg_indolelactate	-0.5181818181818182	0.01349353453341834	SCENITH_measure	feces_untarg_metabo	0.1404056971720557
Mono.intermediate__PS.ATP	feces_untarg_7-methylxanthine	-0.5722477893950595	0.00538668846136168	SCENITH_measure	feces_untarg_metabo	0.09601773375545239
Mono.intermediate__PS.ATP	feces_untarg_7-methylguanine	-0.5011402523360258	0.0175069119930958	SCENITH_measure	feces_untarg_metabo	0.158204424554312
Mono.intermediate__PS.ATP	feces_untarg_isoleucylalanine	0.4818181818181818	0.02317023842656956	SCENITH_measure	feces_untarg_metabo	0.18456293367370927
CD4.Effector.memory__PS.ATP	plasma_untarg_1-methylguanidine	0.5818181818181818	0.00450442914308506	SCENITH_measure	plasma_untarg_metabo	0.0839131558106975
CD4.Effector.memory__PS.ATP	plasma_untarg_glycylleucine	0.5650770206901351	0.00613810379658238	SCENITH_measure	plasma_untarg_metabo	0.10127871264360927
CD4.Effector.memory__PS.ATP	plasma_untarg_3-hydroxyhippurate	-0.5688312786486196	0.0057345431723615	SCENITH_measure	plasma_untarg_metabo	0.09885667707578408
CD4.Effector.memory__PS.ATP	plasma_untarg_N-formylphenylalanine	0.7363636363636363	9.331506783872476e-5	SCENITH_measure	plasma_untarg_metabo	0.015396986193389585
CD4.Effector.memory__PS.ATP	feces_untarg_guanidinoacetate	0.5	0.01780655860784464	SCENITH_measure	feces_untarg_metabo	0.158204424554312
CD4.Effector.memory__PS.ATP	feces_untarg_betaine	0.509090909090909	0.01552894898855693	SCENITH_measure	feces_untarg_metabo	0.1482308767089525
CD4.Effector.memory__PS.ATP	feces_untarg_glucuronate	0.5363636363636363	0.01007232059515995	SCENITH_measure	feces_untarg_metabo	0.1264514161674972
CD4.Effector.memory__PS.ATP	feces_untarg_N-methylproline	-0.6818181818181819	4.746531516962566e-4	SCENITH_measure	feces_untarg_metabo	0.028853915274167176
CD4.Effector.memory__PS.ATP	feces_untarg_(S)-3-hydroxybutyrylcarnitine	0.6792534735908837	5.081456159393336e-4	SCENITH_measure	feces_untarg_metabo	0.029345409320496514
CD4.central.memory__PS.ATP	plasma_untarg_2-piperidinone	0.5909090909090909	0.00378143983680546	SCENITH_measure	plasma_untarg_metabo	0.07530281054328115
CD4.central.memory__PS.ATP	feces_untarg_2-hydroxylaurate	0.5272727272727272	0.01168085770116746	SCENITH_measure	feces_untarg_metabo	0.12972491004661937
CD4.naive__PS.ATP	plasma_untarg_glycerate	0.7	2.8701473783214004e-4	SCENITH_measure	plasma_untarg_metabo	0.023678715871151553
CD4.naive__PS.ATP	plasma_untarg_1-methylguanidine	0.6636363636363637	7.591516567813911e-4	SCENITH_measure	plasma_untarg_metabo	0.03377309771294673
CD4.naive__PS.ATP	plasma_untarg_threonate	0.5363636363636363	0.01007232059515995	SCENITH_measure	plasma_untarg_metabo	0.1264514161674972
CD4.naive__PS.ATP	plasma_untarg_glycylleucine	0.5254224929224063	0.01203264644813621	SCENITH_measure	plasma_untarg_metabo	0.13174677549476432
CD4.naive__PS.ATP	plasma_untarg_3-hydroxyhippurate	-0.6881023532039754	4.00489697006251e-4	SCENITH_measure	plasma_untarg_metabo	0.02720974117895411
CD4.naive__PS.ATP	plasma_untarg_N-formylphenylalanine	0.5454545454545454	0.00865021761649743	SCENITH_measure	plasma_untarg_metabo	0.12037351020547628
CD4.naive__PS.ATP	feces_untarg_(S)-3-hydroxybutyrylcarnitine	0.49315663151118955	0.01969310126493614	SCENITH_measure	feces_untarg_metabo	0.17102104431406517
CD8.central.memory__PS.ATP	plasma_untarg_N-formylphenylalanine	0.5272727272727272	0.01168085770116746	SCENITH_measure	plasma_untarg_metabo	0.12972491004661937
CD8.central.memory__PS.ATP	feces_untarg_alpha-ketoglutarate	0.5545454545454546	0.00739776009815365	SCENITH_measure	feces_untarg_metabo	0.11392550551156622
CD8.central.memory__PS.ATP	feces_untarg_N-acetylglucosaminylasparagine	0.7744894808829489	2.328190270666057e-5	SCENITH_measure	feces_untarg_metabo	0.00896353254206432
Mono.classical__Mitochondrial.dependence	plasma_untarg_urea	0.6090909090909091	0.00262364999003669	SCENITH_measure	plasma_untarg_metabo	0.06447480294664631
Mono.classical__Mitochondrial.dependence	plasma_untarg_glycylleucine	-0.4708975172417793	0.02696775345433104	SCENITH_measure	plasma_untarg_metabo	0.1983933454761296
Mono.classical__Mitochondrial.dependence	plasma_untarg_2-piperidinone	0.7181818181818181	1.6716255216345192e-4	SCENITH_measure	plasma_untarg_metabo	0.021114420088900365
Mono.classical__Mitochondrial.dependence	plasma_untarg_acesulfame	-0.486265920515252	0.02175201285182376	SCENITH_measure	plasma_untarg_metabo	0.17819901362927773
Mono.classical__Mitochondrial.dependence	feces_untarg_N-methylproline	0.5909090909090909	0.00378143983680546	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Mitochondrial.dependence	feces_untarg_2-hydroxylaurate	0.6181818181818182	0.00216737450916177	SCENITH_measure	feces_untarg_metabo	0.056893580865496465
Mono.intermediate__Mitochondrial.dependence	plasma_untarg_deoxycholate	-0.48283879278685254	0.02283843637964509	SCENITH_measure	plasma_untarg_metabo	0.18446429383559496
Mono.intermediate__Mitochondrial.dependence	plasma_untarg_citrulline	0.4748907955763121	0.02552561589534405	SCENITH_measure	plasma_untarg_metabo	0.19471458641062314
Mono.intermediate__Mitochondrial.dependence	plasma_untarg_proline	0.5388184026731232	0.00967066129769714	SCENITH_measure	plasma_untarg_metabo	0.1264514161674972
Mono.intermediate__Mitochondrial.dependence	feces_untarg_creatinine	-0.5662159485717567	0.00601326132853202	SCENITH_measure	feces_untarg_metabo	0.10065676571673164
Mono.intermediate__Mitochondrial.dependence	feces_untarg_glycocholate	-0.5114208567744899	0.01498499301237095	SCENITH_measure	feces_untarg_metabo	0.1482308767089525
Mono.intermediate__Mitochondrial.dependence	feces_untarg_guanidinoacetate	-0.8401914075580906	9.96216340725274e-7	SCENITH_measure	feces_untarg_metabo	0.0011506298735376914
Mono.intermediate__Mitochondrial.dependence	feces_untarg_betaine	-0.534252145023351	0.01042866997153421	SCENITH_measure	feces_untarg_metabo	0.12813950869278737
Mono.intermediate__Mitochondrial.dependence	feces_untarg_creatine	-0.6666736168667458	7.033998289996877e-4	SCENITH_measure	feces_untarg_metabo	0.03377309771294673
Mono.intermediate__Mitochondrial.dependence	feces_untarg_glycochenodeoxycholate	-0.55251717562244	0.00766332285527319	SCENITH_measure	feces_untarg_metabo	0.11494984282909786
Mono.intermediate__Mitochondrial.dependence	feces_untarg_glucuronate	-0.493155826175401	0.01969333237555897	SCENITH_measure	feces_untarg_metabo	0.17102104431406517
Mono.intermediate__Mitochondrial.dependence	feces_untarg_indolelactate	-0.5296858873735788	0.01123471752284505	SCENITH_measure	feces_untarg_metabo	0.12972491004661937
Mono.intermediate__Mitochondrial.dependence	feces_untarg_erythritol	-0.4789131426105756	0.02413583521108082	SCENITH_measure	feces_untarg_metabo	0.18835736262701588
Mono.intermediate__Mitochondrial.dependence	feces_untarg_7-methylxanthine	-0.47671879822586544	0.02488631063872764	SCENITH_measure	feces_untarg_metabo	0.19162459191820283
Mono.intermediate__Mitochondrial.dependence	feces_untarg_2-hydroxy-3-methylvalerate	-0.47032453792653983	0.02717989339503473	SCENITH_measure	feces_untarg_metabo	0.19868846121053868
Mono.intermediate__Mitochondrial.dependence	feces_untarg_1-methyl-5-imidazoleacetate	0.5433846603228956	0.00895850749778804	SCENITH_measure	feces_untarg_metabo	0.12317947809458554
CD4.naive__Mitochondrial.dependence	plasma_untarg_guanidinoacetate	-0.6482912794051883	0.00110222156498856	SCENITH_measure	plasma_untarg_metabo	0.04075145737159741
CD4.naive__Mitochondrial.dependence	plasma_untarg_proline	-0.7064517492894147	2.3799358291221205e-4	SCENITH_measure	plasma_untarg_metabo	0.021331790934470837
CD4.naive__Mitochondrial.dependence	plasma_untarg_hippurate	-0.48625899626414254	0.02175416530019754	SCENITH_measure	plasma_untarg_metabo	0.17819901362927773
CD4.naive__Mitochondrial.dependence	plasma_untarg_indolelactate	-0.7064517492894147	2.3799358291221205e-4	SCENITH_measure	plasma_untarg_metabo	0.021331790934470837
CD4.naive__Mitochondrial.dependence	plasma_untarg_1-methylguanidine	0.5137830903923015	0.0144493950281053	SCENITH_measure	plasma_untarg_metabo	0.14512218484749234
CD4.naive__Mitochondrial.dependence	plasma_untarg_glycolithocholate	-0.5833333333333333	0.00437649912585863	SCENITH_measure	plasma_untarg_metabo	0.0839131558106975
CD4.naive__Mitochondrial.dependence	plasma_untarg_indolepropionate	-0.4907407407407407	0.02039628597510997	SCENITH_measure	plasma_untarg_metabo	0.17195408979016066
CD4.naive__Mitochondrial.dependence	plasma_untarg_phenylacetylglutamine	-0.642228862990377	0.00127017529469914	SCENITH_measure	plasma_untarg_metabo	0.04075145737159741
CD4.naive__Mitochondrial.dependence	plasma_untarg_isoursodeoxycholate	-0.5379438275915391	0.00981222608487522	SCENITH_measure	plasma_untarg_metabo	0.1264514161674972
CD4.naive__Mitochondrial.dependence	plasma_untarg_glycoursodeoxycholate	-0.8055555555555556	6.078904863655765e-6	SCENITH_measure	plasma_untarg_metabo	0.0035105675587612044
CD4.naive__Mitochondrial.dependence	feces_untarg_proline	-0.5413071845204606	0.0092769624644517	SCENITH_measure	feces_untarg_metabo	0.12459176333071761
CD8.naive__Mitochondrial.dependence	plasma_untarg_deoxycholate	-0.5273972602739727	0.01165748532329214	SCENITH_measure	plasma_untarg_metabo	0.12972491004661937
CD8.naive__Mitochondrial.dependence	feces_untarg_guanidinoacetate	-0.4738053294813334	0.02591138845922461	SCENITH_measure	feces_untarg_metabo	0.19471458641062314
CD8.naive__Mitochondrial.dependence	feces_untarg_urate	0.6469265075610514	0.00113828036928502	SCENITH_measure	feces_untarg_metabo	0.04075145737159741
CD8.naive__Mitochondrial.dependence	feces_untarg_glycerol	0.6378148666094874	0.00140572576497685	SCENITH_measure	feces_untarg_metabo	0.04234605191787172
CD8.naive__Mitochondrial.dependence	feces_untarg_2-hydroxy-3-methylvalerate	-0.4738053294813334	0.02591138845922461	SCENITH_measure	feces_untarg_metabo	0.19471458641062314
CD8.naive__Mitochondrial.dependence	feces_untarg_gulonate*	-0.5292540094129373	0.01131352092090338	SCENITH_measure	feces_untarg_metabo	0.12972491004661937
CD8.naive__Mitochondrial.dependence	feces_untarg_N-methylproline	0.4874727909086796	0.02137945081649862	SCENITH_measure	feces_untarg_metabo	0.17819901362927773
CD8.naive__Mitochondrial.dependence	feces_untarg_(S)-3-hydroxybutyrylcarnitine	-0.5922049268320971	0.00368677953576992	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Glucose.dependence	plasma_untarg_phenylacetylglutamine	-0.5056960728118078	0.01635007817927934	SCENITH_measure	plasma_untarg_metabo	0.15353122192737917
Mono.classical__Glucose.dependence	feces_untarg_creatinine	0.6287032256579232	0.00172472808448064	SCENITH_measure	feces_untarg_metabo	0.048586852135979006
Mono.classical__Glucose.dependence	feces_untarg_glycocholate	0.5421426366180643	0.00914779585253999	SCENITH_measure	feces_untarg_metabo	0.12430240246686693
Mono.classical__Glucose.dependence	feces_untarg_guanidinoacetate	0.6195915847063591	0.00210301388768465	SCENITH_measure	feces_untarg_metabo	0.056893580865496465
Mono.classical__Glucose.dependence	feces_untarg_betaine	0.5968124823274489	0.00336610984009211	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Glucose.dependence	feces_untarg_urate	-0.5694775594727566	0.00566734813667895	SCENITH_measure	feces_untarg_metabo	0.09885667707578408
Mono.classical__Glucose.dependence	feces_untarg_creatine	0.5922566618516668	0.00368304189756967	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Glucose.dependence	feces_untarg_glycerol	-0.697040532794654	3.122658917141641e-4	SCENITH_measure	feces_untarg_metabo	0.024044473661990636
Mono.classical__Glucose.dependence	feces_untarg_glycochenodeoxycholate	0.6605939689883976	8.187417627380988e-4	SCENITH_measure	feces_untarg_metabo	0.03377309771294673
Mono.classical__Glucose.dependence	feces_untarg_glucuronate	0.6605939689883976	8.187417627380988e-4	SCENITH_measure	feces_untarg_metabo	0.03377309771294673
Mono.classical__Glucose.dependence	feces_untarg_indolelactate	0.5968124823274489	0.00336610984009211	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Glucose.dependence	feces_untarg_alpha-hydroxyisocaproate	0.5284751751907181	0.01145677532886998	SCENITH_measure	feces_untarg_metabo	0.12972491004661937
Mono.classical__Glucose.dependence	feces_untarg_7-methylxanthine	0.5665582567724394	0.00597615415162521	SCENITH_measure	feces_untarg_metabo	0.10065676571673164
Mono.classical__Glucose.dependence	feces_untarg_2-hydroxy-3-methylvalerate	0.4829169704328975	0.02281317845030711	SCENITH_measure	feces_untarg_metabo	0.18446429383559496
Mono.classical__Glucose.dependence	feces_untarg_gulonate*	0.5922049268320971	0.00368677953576992	SCENITH_measure	feces_untarg_metabo	0.07530281054328115
Mono.classical__Glucose.dependence	feces_untarg_N-methylproline	-0.5877008413758849	0.00402459057173196	SCENITH_measure	feces_untarg_metabo	0.07878647644661718
Mono.classical__Glucose.dependence	feces_untarg_1-methyl-5-imidazoleacetate	-0.7152638146977822	1.828088319385313e-4	SCENITH_measure	feces_untarg_metabo	0.021114420088900365
Mono.classical__Glucose.dependence	feces_untarg_2-hydroxylaurate	-0.6605939689883976	8.187417627381026e-4	SCENITH_measure	feces_untarg_metabo	0.03377309771294673
Mono.intermediate__Glucose.dependence	plasma_untarg_urea	0.5479509179726677	0.00829008333182498	SCENITH_measure	plasma_untarg_metabo	0.12037351020547628
Mono.intermediate__Glucose.dependence	plasma_untarg_glycylleucine	-0.515378430721988	0.01409655963837072	SCENITH_measure	plasma_untarg_metabo	0.14408430426830252
Mono.intermediate__Glucose.dependence	plasma_untarg_2-piperidinone	0.7442999969128736	7.128873624175467e-5	SCENITH_measure	plasma_untarg_metabo	0.014550092795972806
Mono.intermediate__Glucose.dependence	feces_untarg_urate	0.5388184026731232	0.00967066129769714	SCENITH_measure	feces_untarg_metabo	0.1264514161674972
Mono.intermediate__Glucose.dependence	feces_untarg_N-methylproline	0.493155826175401	0.01969333237555902	SCENITH_measure	feces_untarg_metabo	0.17102104431406517
Mono.intermediate__Glucose.dependence	feces_untarg_2-hydroxylaurate	0.55251717562244	0.00766332285527317	SCENITH_measure	feces_untarg_metabo	0.11494984282909786
CD4.naive__Glucose.dependence	plasma_untarg_2-hydroxyphenylacetate	-0.6027460097699345	0.00298790973559283	SCENITH_measure	plasma_untarg_metabo	0.07042930091040243
CD4.naive__Glucose.dependence	plasma_untarg_glycylleucine	-0.5502349429447311	0.00797149893846434	SCENITH_measure	plasma_untarg_metabo	0.11803950351187581
CD4.naive__Glucose.dependence	feces_untarg_deoxycholate	-0.5028587997411044	0.01706300522991594	SCENITH_measure	feces_untarg_metabo	0.158204424554312
CD4.naive__Glucose.dependence	feces_untarg_sphinganine	-0.6849386474658347	4.36474027277052e-4	SCENITH_measure	feces_untarg_metabo	0.028007083416944172
CD4.naive__Glucose.dependence	feces_untarg_proline	0.4794570532260843	0.02395264175094718	SCENITH_measure	feces_untarg_metabo	0.18835736262701588
CD4.naive__Glucose.dependence	feces_untarg_indolin-2-one	-0.6728182040580194	6.012408462671745e-4	SCENITH_measure	feces_untarg_metabo	0.0330682465446946
