measure1	measure2	rho	p	type1	type2	Padj
plasma_untarg_4-methylguaiacol sulfate	CD4.central.memory__PS.ATP	0.6545454545454545	9.491508830024644e-4	plasma_untarg_metabo	SCENITH_measure	0.027974973393756843
plasma_untarg_4-methylguaiacol sulfate	Mono.classical__Mitochondrial.dependence	0.6454545454545454	0.00117829178779841	plasma_untarg_metabo	SCENITH_measure	0.03093015942970826
plasma_untarg_4-methylguaiacol sulfate	Mono.intermediate__Mitochondrial.dependence	-0.6164447827192512	0.00224895552554933	plasma_untarg_metabo	SCENITH_measure	0.04293460548775994
plasma_untarg_p-cresol glucuronide*	Mono.classical__Mitochondrial.dependence	0.7727272727272727	2.496692695085344e-5	plasma_untarg_metabo	SCENITH_measure	0.004660493030825975
plasma_untarg_acesulfame	CD8.central.memory__PS.ATP	0.606779876216918	0.00275173372589238	plasma_untarg_metabo	SCENITH_measure	0.04917992190956594
plasma_untarg_acesulfame	Mono.intermediate__Mitochondrial.dependence	0.6772854614785964	5.352021184190669e-4	plasma_untarg_metabo	SCENITH_measure	0.023054860485744424
plasma_untarg_6-hydroxyindole sulfate	CD4.central.memory__PS.ATP	0.5818181818181818	0.00450442914308506	plasma_untarg_metabo	SCENITH_measure	0.06413085559646527
plasma_untarg_6-hydroxyindole sulfate	Mono.classical__Mitochondrial.dependence	0.6454545454545454	0.00117829178779841	plasma_untarg_metabo	SCENITH_measure	0.03093015942970826
plasma_untarg_1,2,3-benzenetriol sulfate (2)	B.cells__PS.ATP	-0.6636363636363637	7.591516567813932e-4	plasma_untarg_metabo	SCENITH_measure	0.026871217720712073
plasma_untarg_1,2,3-benzenetriol sulfate (2)	Mono.classical__PS.ATP	0.8181818181818181	3.2854777207987663e-6	plasma_untarg_metabo	SCENITH_measure	0.001379900642735482
plasma_untarg_1,2,3-benzenetriol sulfate (2)	Mono.intermediate__PS.ATP	0.5545454545454546	0.00739776009815365	plasma_untarg_metabo	SCENITH_measure	0.08584344915324316
plasma_untarg_ascorbic acid 2-sulfate	B.cells__PS.ATP	-0.7545454545454545	4.963131036954846e-5	plasma_untarg_metabo	SCENITH_measure	0.0052112875888025885
plasma_untarg_glucuronide of C10H18O2 (8)*	Mono.intermediate__PS.ATP	0.5454545454545454	0.00865021761649743	plasma_untarg_metabo	SCENITH_measure	0.09375719739171406
