# Pathway	CRSAFR-001-8-964_Abundance
UNMAPPED	7159931.9110135455
UNINTEGRATED	26857915.4887943640
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3145593.3352887938
UNINTEGRATED|unclassified	2792312.8847439224
UNINTEGRATED|g__Blautia.s__Blautia_obeum	1841953.0553620216
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	1822257.8748243542
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	1465031.1448026020
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	1361993.2416570089
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	1134165.1473211041
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	1082413.6077111391
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	966058.1628024558
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	870007.8863114306
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	793070.2054160811
UNINTEGRATED|g__Blautia.s__Blautia_sp	738077.5348831562
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	727710.4484267414
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	608430.3440123799
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	470684.2878507140
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	460467.0379693317
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	426111.1939213844
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_56	407914.5473676760
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	403183.3160335048
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	364456.8508911258
UNINTEGRATED|g__Dialister.s__Dialister_sp_CAG_357	354356.3298586249
UNINTEGRATED|g__Senegalimassilia.s__Senegalimassilia_anaerobia	274650.9755946938
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	264669.9763107042
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	238696.1538135442
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_52	228240.6637386963
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	201904.9889750265
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	195255.0614430370
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_274	179644.5698772868
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	174382.2742729009
