# Pathway	CRSAFR-001-Cosmic_58_Abundance
UNMAPPED	5578351.3702878226
UNINTEGRATED	20074042.7101496123
UNINTEGRATED|unclassified	2905412.3716528583
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	2371271.6268989053
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1635556.8219283721
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	1001036.4049457072
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	715276.1006053805
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	490356.6011828342
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bicirculans	476285.1450810229
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	422797.1903435883
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	421926.3854112755
UNINTEGRATED|g__Akkermansia.s__Akkermansia_muciniphila	405965.5501557851
UNINTEGRATED|g__Blautia.s__Blautia_obeum	378788.1948605793
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	295952.7741288839
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	259867.6434113553
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_callidus	252423.5894289561
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	246907.6621092955
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	233144.2028454748
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	228959.9604601563
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	222224.7099529528
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	215050.0877301878
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	212265.6591093821
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	203137.8547268843
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	201561.5702451096
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	199162.7924802453
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	196073.9551866994
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	180453.4001488407
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_65_45_313	171348.0156412685
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	169811.0988937221
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	157893.4383252950
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	155170.5071243575
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	152385.3719528667
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	150062.1793752285
UNINTEGRATED|g__Lachnospira.s__Lachnospira_pectinoschiza	149130.8014929414
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	149098.0460982386
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	136848.3763474482
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	134517.2019215047
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_CAG_177	123250.6028003298
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	120741.9688221670
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	115615.5533421347
UNINTEGRATED|g__Sutterella.s__Sutterella_wadsworthensis	114871.4174873565
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	110205.8821316551
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	109300.5174979249
UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_380	100210.4078811312
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	91524.2313081684
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	90653.4664306735
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	86344.4946757676
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	85101.3392563016
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	81988.3450735205
UNINTEGRATED|g__Blautia.s__Blautia_sp	67576.5190709880
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	62700.5054019941
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_75	61684.7285458388
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	55855.8193510440
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	55607.2804875731
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	53555.8499026470
UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_tayi	52718.6013302813
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	50570.7688838788
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_52	48263.6020428356
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	47777.4653830121
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	47224.8865158826
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	43610.6735465291
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	42136.9267045011
UNINTEGRATED|g__Blautia.s__Blautia_sp_AF19_10LB	40810.5228439335
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_114	40391.2230304276
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_251	40326.9128509418
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_citroniae	39191.4233338972
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	37886.2021862723
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_colihominis	37174.2356934900
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	36035.0869581006
UNINTEGRATED|g__Alistipes.s__Alistipes_indistinctus	35271.7668289611
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	33718.1211309412
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	28667.0237416504
UNINTEGRATED|g__Senegalimassilia.s__Senegalimassilia_anaerobia	28625.2648608353
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AM22_11AC	26057.6344332801
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_36_13	25091.8665987427
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_57_20	23146.0061742236
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_synergistica	22964.8152167411
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_485	21652.5595636194
