# Pathway	CRSAFR-001-Cosmic_29_Abundance
UNMAPPED	6626354.6142321294
UNINTEGRATED	34489905.9168432653
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	4917988.3862933824
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme	4786175.4172257353
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	2946127.6560552833
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum	2581691.3179210490
UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	1628480.1796352291
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_ulcerans	1484692.2732506609
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	1241145.9277536490
UNINTEGRATED|unclassified	1142646.2632445754
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	1056209.7038579809
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum	883028.1519650895
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	659222.2834530077
UNINTEGRATED|g__Streptococcus.s__Streptococcus_parasanguinis	386627.3842473563
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	323432.5490921155
UNINTEGRATED|g__Enterococcus.s__Enterococcus_gallinarum	315220.4409488707
UNINTEGRATED|g__Klebsiella.s__Klebsiella_quasipneumoniae	272228.7645598502
UNINTEGRATED|g__Veillonella.s__Veillonella_parvula	217248.4425400101
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_aldenense	217232.5285170144
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_fermentum	199981.1513631892
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	189033.5971061334
UNINTEGRATED|g__Enterococcus.s__Enterococcus_avium	169194.6999925537
UNINTEGRATED|g__Enterococcus.s__Enterococcus_saccharolyticus	149559.7729168669
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_dentium	149555.1235286259
UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola	129687.9458718952
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_animalis	122027.5602866689
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	101470.2043591488
UNINTEGRATED|g__Kluyvera.s__Kluyvera_georgiana	97706.9966344196
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	97533.3112480203
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_delbrueckii	75081.3929016970
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_spiroforme	64130.0390598580
UNINTEGRATED|g__Streptococcus.s__Streptococcus_oralis	59213.0663956094
UNINTEGRATED|g__Proteus.s__Proteus_penneri	56332.3678908687
UNINTEGRATED|g__Lactococcus.s__Lactococcus_lactis	53768.3383460082
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	43465.8942748412
UNINTEGRATED|g__Streptococcus.s__Streptococcus_mitis	38546.5920393920
UNINTEGRATED|g__Citrobacter.s__Citrobacter_amalonaticus	28426.6102360506
UNINTEGRATED|g__Proteus.s__Proteus_vulgaris	26599.6975705627
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006	18957.4437807116
UNINTEGRATED|g__Veillonella.s__Veillonella_atypica	14423.3960975920
UNINTEGRATED|g__Veillonella.s__Veillonella_dispar	13247.2183438099
UNINTEGRATED|g__Clostridium.s__Clostridium_neonatale	13180.2221806032
UNINTEGRATED|g__Actinomyces.s__Actinomyces_sp_HPA0247	10019.6610982278
UNINTEGRATED|g__Morganella.s__Morganella_morganii	9646.6015670847
UNINTEGRATED|g__Rothia.s__Rothia_mucilaginosa	9265.2559414718
UNINTEGRATED|g__Rothia.s__Rothia_dentocariosa	7174.3963551514
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pseudopneumoniae	7118.5296308367
UNINTEGRATED|g__Actinomyces.s__Actinomyces_sp_oral_taxon_180	3948.7949322677
UNINTEGRATED|g__Veillonella.s__Veillonella_infantium	3536.5011798007
UNINTEGRATED|g__Actinomyces.s__Actinomyces_viscosus	1115.9416529346
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	31132.6112141251
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	10932.2952890749
