# Pathway	CRSAFR-001-Cosmic_39_Abundance
UNMAPPED	2453555.5202921443
UNINTEGRATED	6939084.6805710793
UNINTEGRATED|unclassified	709874.1733301596
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	659700.6278674565
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	508782.9282670798
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	360516.1933864828
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	320336.0673690558
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	263742.9166346546
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	194524.2838901549
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	168971.0431144714
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	168122.5000869335
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	152554.6313943679
UNINTEGRATED|g__Dialister.s__Dialister_invisus	140205.9470341717
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	135124.7454901921
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_180	133707.2888508046
UNINTEGRATED|g__Blautia.s__Blautia_obeum	125039.5250955260
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	121336.8131382653
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	118334.3394876836
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_176	115298.6820617625
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	109616.9826678467
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	108672.4005359413
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	106663.2366736331
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	97287.9870461247
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	91180.7827407660
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	90468.8596236530
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	90159.9563460497
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	75725.0543297229
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	72542.7647418726
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	71874.5026921022
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	70951.3046276184
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	70277.9226865088
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	70268.0266502680
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	69175.2730056397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	67126.7893037344
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	55622.2169339237
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	42487.0111197195
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris	36972.3227060820
