# Pathway	CRSAFR-001-2-901_Abundance-RELAB
UNMAPPED	0.222723
UNINTEGRATED	0.719704
UNINTEGRATED|unclassified	0.097375
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0847929
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0.048386
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0407971
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.0300444
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0.02875
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	0.0254162
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0.0161248
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	0.0153596
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bromii	0.0151219
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	0.0140551
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	0.0118782
UNINTEGRATED|g__Blautia.s__Blautia_sp	0.0115868
UNINTEGRATED|g__Dialister.s__Dialister_invisus	0.0114205
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.010878
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	0.00985927
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0.00909038
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	0.00896257
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0.00892585
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	0.00869905
UNINTEGRATED|g__Methanosphaera.s__Methanosphaera_stadtmanae	0.00868719
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.00798768
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_465	0.00793139
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	0.00684371
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	0.00637711
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	0.00623504
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_56	0.00614951
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	0.00612408
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	0.00611892
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_CAG_403	0.00587935
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	0.00524371
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris	0.00503694
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_180	0.00478254
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	0.00438743
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.00435709
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	0.00427463
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	0.00427359
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_75	0.00417
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	0.00394932
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0.00370903
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	0.00361618
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_52	0.00353836
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0.00344498
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	0.00337264
UNINTEGRATED|g__Eggerthella.s__Eggerthella_sp_CAG_209	0.00329097
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_bicirculans	0.00324744
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	0.00318656
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_115	0.00313112
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_AF31_8BH	0.00311136
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	0.00297121
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	0.00296821
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	0.00295716
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AM22_11AC	0.0027621
UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii	0.00273264
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_122	0.00272838
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	0.0026635
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_492	0.0025656
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0.00242828
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_176	0.00235505
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0.00191851
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	0.00168003
UNINTEGRATED|g__Lachnospira.s__Lachnospira_pectinoschiza	0.00167712
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_417	0.00165672
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	0.00162573
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	0.00157659
UNINTEGRATED|g__Asaccharobacter.s__Asaccharobacter_celatus	0.00144434
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	0.00143078
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	0.00133976
UNINTEGRATED|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium_HUM_10	0.00126212
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	0.00120311
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_AF17_7	0.00103962
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	0.000986213
UNINTEGRATED|g__Bacteroides.s__Bacteroides_clarus	0.000873727
UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0.000863389
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	0.000858401
UNINTEGRATED|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	0.000835245
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.00081568
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_sp_An10	0.000731619
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	0.000723516
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102	0.000718827
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	0.000715775
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_spiroforme	0.00063673
UNINTEGRATED|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0.0005175
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94	0.000489031
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_269	0.000454968
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	0.000396823
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	0.000390063
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	0.000367423
UNINTEGRATED|g__Actinomyces.s__Actinomyces_sp_ICM47	0.000287169
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_240	0.000286955
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	0.00027229
UNINTEGRATED|g__Acetobacter.s__Acetobacter_sp_CAG_267	0.000267092
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_242	0.000261341
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	0.000229349
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_245	0.000223923
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	0.000218376
UNINTEGRATED|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis	0.000202339
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_307	0.000194593
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	0.000180493
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_192	0.000138049
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_161	0.000117567
UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_100	3.02806e-05
PWY-7238: sucrose biosynthesis II	0.00114979
PWY-7238: sucrose biosynthesis II|unclassified	0.000243286
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000171216
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_obeum	8.34871e-05
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Ruminococcus_torques	6.36825e-05
PWY-7238: sucrose biosynthesis II|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	5.20488e-05
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5.10647e-05
PWY-7238: sucrose biosynthesis II|g__Ruminococcus.s__Ruminococcus_bromii	4.14095e-05
PWY-7238: sucrose biosynthesis II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	3.52784e-05
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_sp	2.42234e-05
PWY-7238: sucrose biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	2.31799e-05
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_longicatena	1.93616e-05
PWY-7238: sucrose biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	1.86823e-05
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	1.85695e-05
PWY-7238: sucrose biosynthesis II|g__Ruminococcus.s__Ruminococcus_sp_CAG_403	1.79698e-05
PWY-7238: sucrose biosynthesis II|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	1.33086e-05
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	1.30315e-05
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_wexlerae	1.29463e-05
