# Pathway	CRSAFR-001-Cosmic_35_Abundance-RELAB
UNMAPPED	0.163252
UNINTEGRATED	0.758617
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_rhamnosus	0.0822249
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0.0736143
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_casei_group	0.0544924
UNINTEGRATED|g__Citrobacter.s__Citrobacter_portucalensis	0.0430715
UNINTEGRATED|g__Citrobacter.s__Citrobacter_youngae	0.0357258
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_fermentum	0.0310182
UNINTEGRATED|g__Veillonella.s__Veillonella_parvula	0.0281157
UNINTEGRATED|unclassified	0.0276255
UNINTEGRATED|g__Citrobacter.s__Citrobacter_freundii	0.0269848
UNINTEGRATED|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0.0202183
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	0.0183354
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	0.0150074
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_plantarum	0.0108336
UNINTEGRATED|g__Klebsiella.s__Klebsiella_michiganensis	0.0107751
UNINTEGRATED|g__Veillonella.s__Veillonella_atypica	0.00842944
UNINTEGRATED|g__Morganella.s__Morganella_morganii	0.00537108
UNINTEGRATED|g__Pediococcus.s__Pediococcus_pentosaceus	0.00353811
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_mucosae	0.00276433
UNINTEGRATED|g__Pediococcus.s__Pediococcus_acidilactici	0.00213342
UNINTEGRATED|g__Veillonella.s__Veillonella_dispar	0.00174425
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_parabuchneri	0.00159219
UNINTEGRATED|g__Kluyvera.s__Kluyvera_cryocrescens	0.00126049
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_manihotivorans	0.00101152
UNINTEGRATED|g__Proteus.s__Proteus_vulgaris	0.000957586
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	0.000616396
UNINTEGRATED|g__Veillonella.s__Veillonella_infantium	0.000515742
UNINTEGRATED|g__Proteus.s__Proteus_mirabilis	0.000456238
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0.000402222
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	0.000398226
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_pantheris	7.87726e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.000994715
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_portucalensis	0.000162792
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_youngae	0.000102132
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	9.44985e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_freundii	8.20626e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_casei_group	8.16054e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	6.6975e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_fermentum	5.96243e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_rhamnosus	5.10377e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_oxytoca	3.48787e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_thermophilus	3.36014e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	3.11741e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	1.47628e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_michiganensis	1.37393e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Pediococcus.s__Pediococcus_pentosaceus	7.17887e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Morganella.s__Morganella_morganii	6.74217e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_plantarum	6.69931e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Proteus.s__Proteus_vulgaris	2.46019e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Kluyvera.s__Kluyvera_cryocrescens	2.15956e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Pediococcus.s__Pediococcus_acidilactici	2.1212e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Proteus.s__Proteus_mirabilis	6.3566e-08
PWY-7185: UTP and CTP dephosphorylation I	0.0008214
PWY-7185: UTP and CTP dephosphorylation I|g__Lactobacillus.s__Lactobacillus_rhamnosus	0.000113886
PWY-7185: UTP and CTP dephosphorylation I|g__Lactobacillus.s__Lactobacillus_casei_group	5.7705e-05
PWY-7185: UTP and CTP dephosphorylation I|g__Klebsiella.s__Klebsiella_michiganensis	9.25707e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Klebsiella.s__Klebsiella_oxytoca	7.28067e-06
PWY-7185: UTP and CTP dephosphorylation I|unclassified	5.82325e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Morganella.s__Morganella_morganii	3.75161e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Escherichia.s__Escherichia_coli	3.30545e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Kluyvera.s__Kluyvera_cryocrescens	3.26065e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Proteus.s__Proteus_vulgaris	2.53542e-06
PWY-7185: UTP and CTP dephosphorylation I|g__Citrobacter.s__Citrobacter_freundii	9.70076e-07
PWY-7663: gondoate biosynthesis (anaerobic)	0.000574611
PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_freundii	0.000100764
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	6.53207e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_fermentum	6.25631e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_portucalensis	6.14203e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_youngae	4.23018e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_casei_group	1.62912e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_oxytoca	1.55344e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Veillonella.s__Veillonella_atypica	1.51845e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Pediococcus.s__Pediococcus_pentosaceus	1.2462e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_michiganensis	1.16351e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Morganella.s__Morganella_morganii	6.30954e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_plantarum	5.98303e-06
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	3.6968e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Pediococcus.s__Pediococcus_acidilactici	3.14798e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Kluyvera.s__Kluyvera_cryocrescens	1.34026e-06
PWY-7663: gondoate biosynthesis (anaerobic)|g__Proteus.s__Proteus_vulgaris	9.00323e-07
PWY-7663: gondoate biosynthesis (anaerobic)|g__Lactobacillus.s__Lactobacillus_parabuchneri	7.20118e-07
PWY-5973: cis-vaccenate biosynthesis	0.000568008
PWY-5973: cis-vaccenate biosynthesis|g__Lactobacillus.s__Lactobacillus_fermentum	5.3471e-05
PWY-5973: cis-vaccenate biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis	4.13182e-05
PWY-5973: cis-vaccenate biosynthesis|g__Citrobacter.s__Citrobacter_youngae	3.41917e-05
PWY-5973: cis-vaccenate biosynthesis|g__Escherichia.s__Escherichia_coli	2.09703e-05
PWY-5973: cis-vaccenate biosynthesis|g__Citrobacter.s__Citrobacter_freundii	1.48791e-05
PWY-5973: cis-vaccenate biosynthesis|g__Veillonella.s__Veillonella_atypica	1.48366e-05
PWY-5973: cis-vaccenate biosynthesis|g__Klebsiella.s__Klebsiella_michiganensis	8.93798e-06
PWY-5973: cis-vaccenate biosynthesis|g__Pediococcus.s__Pediococcus_pentosaceus	7.85202e-06
PWY-5973: cis-vaccenate biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	5.56315e-06
PWY-5973: cis-vaccenate biosynthesis|g__Morganella.s__Morganella_morganii	4.66242e-06
PWY-5973: cis-vaccenate biosynthesis|unclassified	3.56903e-06
PWY-5973: cis-vaccenate biosynthesis|g__Pediococcus.s__Pediococcus_acidilactici	3.03653e-06
PWY-5973: cis-vaccenate biosynthesis|g__Kluyvera.s__Kluyvera_cryocrescens	9.98318e-07
