# Pathway	CRSAFR-001-Cosmic_27_Abundance-RELAB
UNMAPPED	0.113748
UNINTEGRATED	0.79833
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0.210275
UNINTEGRATED|g__Klebsiella.s__Klebsiella_michiganensis	0.165255
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	0.0547962
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0.0527444
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_ulcerans	0.0395871
UNINTEGRATED|unclassified	0.0161964
UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola	0.0115535
UNINTEGRATED|g__Citrobacter.s__Citrobacter_braakii	0.00654785
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	0.00498225
UNINTEGRATED|g__Citrobacter.s__Citrobacter_freundii	0.00469907
UNINTEGRATED|g__Citrobacter.s__Citrobacter_amalonaticus	0.00330088
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0.00104852
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_plantarum	0.0010267
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_rhamnosus	0.00100954
UNINTEGRATED|g__Mesosutterella.s__Mesosutterella_multiformis	0.000818087
UNINTEGRATED|g__Propionibacterium.s__Propionibacterium_freudenreichii	0.000651593
UNINTEGRATED|g__Veillonella.s__Veillonella_rogosae	0.000639837
UNINTEGRATED|g__Veillonella.s__Veillonella_atypica	0.000583217
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_casei_group	0.000465907
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	0.000371056
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_paracasei	0.000310962
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_casei	0.000137052
UNINTEGRATED|g__Veillonella.s__Veillonella_dispar	0.000119882
UNINTEGRATED|g__Veillonella.s__Veillonella_infantium	7.76713e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0011467
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	0.000315192
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_oxytoca	0.000291182
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_michiganensis	0.000225925
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_pneumoniae	0.000111441
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	2.59493e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_freundii	2.29406e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_amalonaticus	1.39258e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_braakii	1.33435e-05
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_variicola	8.48069e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Mesosutterella.s__Mesosutterella_multiformis	1.98389e-06
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	1.04112e-06
